Incident Reporting Date,Trafficking Type,Industry Sector,Recruitment Method,Transportation Method,Coercion Method,Trafficker Gender,Trafficker Age,Victim Gender,Victim Age,Info Source,Data Source,Country Code,Country,Location Type,Latitude,Longitude
2022-01-04,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Car,"Forced,Minor",Female,"28,66,60",,17-year-old,Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2023-08-23,"Child Sexual Exploitation,Sexual Exploitation","Child Marriage,Personal Sexual Servitude,Servitude,Sexual Servitude",Violence Threats Abuse,Car,"Forced,Minor,Sexual Abuse","Male,Female",63-year-old,Female,"minor,17 years old,under 18",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.78,-73.97
2023-06-23,Child Sexual Exploitation,"Accommodation/Hotel/Motel,Amusement and Recreation,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Female,34,"Male,Female",2 to 6,Internet/URL,tah,US,United States,Rescued,40.78,-73.97
2024-10-12,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Aeroplane,,Unknown,"54,54-year-old","Female,Male",,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2023-09-01,Sexual Exploitation,"Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Unknown,,Female,"minor,minors",Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2024-07-01,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Prostitution/Brothel/Escort Agency,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Car,"Minor,Sexual Abuse",Male,40 s,Female,"as young as 14,under 18,17 years old,14-year-old,23-year-old,16",Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2022-10-27,"Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Pornography,Restaurant/Takeaway,Servitude","Financial Inducement,Violence Threats Abuse",Car,"Minor,Sexual Abuse","Female,Male","70-year-old,70,62-year-old,26 years old,63,50",Female,14 years old,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.78,-73.97
2024-02-23,"Child Trafficking,Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Accommodation/Hotel/Motel,Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Financial Obligation, Blackmail,Relationship Marriage,Violence Threats Abuse,Sold by Family",Aeroplane,Minor,Male,,Male,14-year-old,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.65,-73.95
2023-04-19,"Child Trafficking,Child Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Aeroplane,Minor,Unknown,,,minors,Internet/URL,tah,US,United States,Reference,40.71,-74.01
2024-11-17,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude","Financial Inducement,Violence Threats Abuse",Unknown,Sexual Abuse,Male,,Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-04-19,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Pre-School/Child Day Care Service,Servitude",Violence Threats Abuse,Unknown,Minor,Unknown,72,,"seven-year-old,minor,7-year-old",Internet/URL,tah,US,United States,Unknown,40.95,-73.83
2024-03-25,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude",Violence Threats Abuse,Unknown,Minor,Unknown,34,Male,9,Internet/URL,tah,US,United States,Unknown,40.83,-73.92
2023-01-10,"Child Trafficking,Child Sexual Exploitation","Accommodation/Hotel/Motel,Personal Sexual Servitude,Pre-School/Child Day Care Service,Restaurant/Takeaway,Servitude","Online Grooming,Financial Inducement,Social Media,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Unknown,37,Female,"under the age of 3,under 18,5-year-old,9-year-old,minor",Internet/URL,tah,US,United States,Rescued,40.71,-74.01
2022-11-29,Child Sexual Exploitation,"Arts and Entertainment,Personal Sexual Servitude,Pornography,Servitude",,Car,Minor,Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-04-21,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude,Sexual Servitude","Financial Inducement,Financial Obligation, Blackmail,Violence Threats Abuse",Unknown,Sexual Abuse,Female,,Female,"minor,underage,18-year-olds",Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2023-03-10,,"Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Restaurant/Takeaway,Servitude,Sexual Servitude",,Car,Minor,"Male,Female",,Female,,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.77,-73.72
2023-05-15,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude",,Unknown,Forced,Male,62-year-old,Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2021-02-05,"Child Trafficking,Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude,Sexual Servitude","Financial Inducement,Promise of Employment,Social Media,Religious/Ritualistic Coercion",Unknown,"Forced,Minor",Male,,Female,,Internet/URL,tah,US,United States,Unknown,40.76,-73.87
2023-09-03,"Child Sexual Exploitation,Sexual Exploitation","Child Marriage,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Car,"Minor,Sexual Abuse",Male,37,"Male,Female","under 16,under 14,underage,13,16",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.78,-73.97
2022-12-27,"Child Trafficking,Child Sexual Exploitation","Child Marriage,Domestic Work/Servitude,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude","Financial Inducement,Financial Obligation, Blackmail,Kidnap,Violence Threats Abuse",Car,"Forced,Minor,Psychological Abuse/Threat or Force,Sexual Abuse",Unknown,,"Male,Female","11,13,minor,16",Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2023-12-18,Child Sexual Exploitation,"Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Relationship Marriage,Religious/Ritualistic Coercion","Car,Truck",Minor,"Male,Female","34,49-year-old,32,37","Male,Female","19 years old,14,16,17,16-year-old,minor,seven years old",Internet/URL,tah,US,United States,Victim_Origin_Nationality,40.8,-73.65
2023-08-05,"Child Sexual Exploitation,Forced Criminality","Illicit Activities,Personal Sexual Servitude,Servitude",Violence Threats Abuse,"Boat,Truck","Minor,Sexual Abuse",Male,59-year-old,Female,24-year-old,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.78,-73.97
2025-02-08,"Child Sexual Exploitation,Forced Criminality","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude",Violence Threats Abuse,"Car,Truck","Minor,Sexual Abuse","Female,Male","47,84,79","Female,Male","6-Year-Old,8-Year-Old",Internet/URL,tah,US,United States,Unknown,40.83,-73.92
2024-09-20,"Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude",Violence Threats Abuse,Unknown,,Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-01-26,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse","Male,Female",,Female,,Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2024-07-01,"Child Trafficking,Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Pre-School/Child Day Care Service,Prostitution/Brothel/Escort Agency,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Car,"Minor,Sexual Abuse",Male,40 s,Female,"as young as 14,under 18,17 years old,14-year-old,23-year-old,16",Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2023-03-06,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Forced,Minor,Sexual Abuse",Male,30,Female,"16-year-old,21-year-old",Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2023-07-27,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude","Violence Threats Abuse,Religious/Ritualistic Coercion",Unknown,"Minor,Physical Abuse/Threat or Force,Psychological Abuse/Threat or Force",Female,78 year old,"Male,Female",,Internet/URL,tah,US,United States,Unknown,40.72,-74.0
2021-04-18,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Prostitution/Brothel/Escort Agency,Servitude",Violence Threats Abuse,Unknown,,Unknown,,Female,underage,Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2024-05-17,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Forced,Minor,Sexual Abuse",Male,,"Male,Female","between 12 and 17 years old,17,14",Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2024-12-15,"Child Trafficking,Child Sexual Exploitation","Illicit Activities,Personal Sexual Servitude,Servitude,Sexual Servitude","Drug Dependency,Violence Threats Abuse",Unknown,"Minor,Restricts Access to/Manipulates Children,Sexual Abuse",Male,,Female,,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2023-02-28,"Child Trafficking,Labour Exploitation,Sexual Exploitation","Amusement and Recreation,Arts and Entertainment,Domestic Work/Servitude,Illicit Activities,Personal Sexual Servitude,Servitude,Sexual Servitude",Violence Threats Abuse,Boat,"Forced,Minor",Male,early 30 s,,,Internet/URL,tah,US,United States,Unknown,40.72,-74.0
2023-06-08,Sexual Exploitation,"Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Unknown,"79,76",,,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2023-04-28,Forced Criminality,"Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Forced,Sexual Abuse","Male,Female","36-year-old,68-year-old",,,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.83,-73.92
2024-06-29,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude","Social Media,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Unknown,"43-year-old,43",,"infants,10-year-old",Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2022-02-11,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude",Violence Threats Abuse,Unknown,"Forced,Minor,Sexual Abuse",Male,27,Female,"13-year-old,teen,12-year-old",Internet/URL,tah,US,United States,Arrest,40.65,-73.95
2024-01-10,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Car,Minor,Male,36,Female,minors,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.78,-73.97
2023-11-16,Child Trafficking,"Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Domestic Work/Servitude,Illicit Activities,Personal Sexual Servitude,Pre-School/Child Day Care Service,Prostitution/Brothel/Escort Agency,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse,Religious/Ritualistic Coercion","Car,Truck","Minor,Sexual Abuse",Male,"49,60 years of age,58 years of age,61,71","Male,Female","two weeks old,minor",Internet/URL,tah,US,United States,Victim_Origin_Nationality,40.71,-74.01
2024-01-10,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,Minor,Male,,,22,Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2024-12-09,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Unknown,52-year-old,,2-year-old,Internet/URL,tah,US,United States,Arrest,41.15,-73.75
2022-11-26,Forced Criminality,"Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Restaurant/Takeaway,Servitude,Sexual Servitude","Financial Inducement,Promise of Employment","Car,Truck",Minor,Male,"97-year-old,85,59,66,40,34-year-old,37,age 36,72-year-old","Female,Male","9-month-old,newborn,102,6-month-old,5-year-old,1-year-old,17,under 18",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.78,-73.97
2023-12-12,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",Violence Threats Abuse,Car,"Minor,Restricts Access to/Manipulates Children,Sexual Abuse",Unknown,,Female,"four-year-old,nine-month-old,nine months old",Internet/URL,tah,US,United States,Target,40.71,-74.01
2021-09-27,"Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Restaurant/Takeaway,Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse","Female,Male","31,27,15-year-old,20,22,25","Female,Male","age 12,12,age 22,22-year-old,minor,18,17-year-old",Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2024-07-23,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude","Social Media,Violence Threats Abuse","Car,Truck","Forced,Minor",Unknown,34,Male,"minors,minor,12-year-old,15-year-old,teens,12-YEAR-OLD",Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2023-07-27,"Child Sexual Exploitation,Sexual Exploitation","Accommodation/Hotel/Motel,Arts and Entertainment,Child Marriage,Domestic Work/Servitude,Manufacturing/Factories,Personal Sexual Servitude,Pornography,Pre-School/Child Day Care Service,Professional/Scientific/Tech Services,Restaurant/Takeaway,Servitude,Sexual Servitude","Financial Inducement,Social Media,Religious/Ritualistic Coercion",Car,"Minor,Sexual Abuse","Male,Female","39-year-old,38-year-old","Male,Female","three-year-old,toddlers,toddler,three-year-olds",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.83,-73.92
2023-05-21,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Relationship Marriage,Violence Threats Abuse",Aeroplane,Restricts Access to/Manipulates Children,Unknown,67-year-old,Female,underage,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2024-10-23,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Arts and Entertainment,Child Marriage,Domestic Work/Servitude,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Seaport,"Minor,Sexual Abuse",Unknown,"40,25,25-year-old,28",Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2022-04-01,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",,Unknown,"Lie,Minor",Male,39,Female,"12,14,14-year-old,minors",Internet/URL,tah,US,United States,Arrest,41.03,-73.76
2023-04-13,"Child Sexual Exploitation,Sexual Exploitation","Illicit Activities,Personal Sexual Servitude,Pornography,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Forced,Minor",Male,33,Female,,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2022-10-13,Child Sexual Exploitation,"Arts and Entertainment,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,Minor,Unknown,"30-year-old,63,50",Male,"14-year-old,26-year-old",Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2021-11-21,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Forced,Minor,Sexual Abuse",Female,"59,61 years old,70,66",Female,"14-years old,under 18 years old,underage",Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2022-07-15,"Child Trafficking,Child Labour","Personal Sexual Servitude,Servitude,Sexual Servitude",Violence Threats Abuse,Unknown,Minor,Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.66,-73.94
2024-03-25,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude",Violence Threats Abuse,Car,"Minor,Sexual Abuse",Unknown,39,,newborn,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2025-02-07,"Child Trafficking,Child Labour,Child Sexual Exploitation","Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Domestic Work/Servitude,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Car,"Minor,Sexual Abuse",Male,"age 28,55,age 21,48",,,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.7,-73.65
2022-12-14,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude,Sexual Servitude",Violence Threats Abuse,Unknown,"Minor,Physical Abuse/Threat or Force,Sexual Abuse",Male,,"Female,Male",,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2022-11-24,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",,Car,"Minor,Sexual Abuse",Unknown,78,,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-05-02,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",,Aeroplane,Minor,Unknown,,,minor,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2023-09-24,"Forced Criminality,Labour Exploitation,Sexual Exploitation","Arts and Entertainment,Child Marriage,Domestic Work/Servitude,Illicit Activities,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude","Financial Inducement,Financial Obligation, Blackmail,Sold by Family,Religious/Ritualistic Coercion","Car,Truck","Forced,Minor",Female,75 years old,Female,,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.71,-74.01
2022-12-23,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Amusement and Recreation,Arts and Entertainment,Domestic Work/Servitude,Personal Sexual Servitude,Professional/Scientific/Tech Services,Servitude,Sexual Servitude","Social Media,Violence Threats Abuse",Car,"Minor,Sexual Abuse","Male,Female","55,50,63,36,69,70-year-old,46",Female,"underage,16-year-old,under 18,minor,15,minors,14",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.65,-73.95
2024-01-31,"Child Trafficking,Child Sexual Exploitation,Forced Criminality","Illicit Activities,Personal Sexual Servitude,Pre-School/Child Day Care Service,Professional/Scientific/Tech Services,Servitude,Sexual Servitude",Social Media,Unknown,"Minor,Psychological Abuse/Threat or Force,Restricts Access to/Manipulates Children,Use of Psychoactive Substances",Male,"61,age 16,22","Male,Female","age of 16,11,12,minors,18,ages 14 to 18,16,20,age of 20",Internet/URL,tah,US,United States,Arrest,40.83,-73.92
2022-12-02,"Child Labour,Child Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude,Sexual Servitude",Violence Threats Abuse,Car,Minor,Unknown,,,,Internet/URL,tah,US,United States,Rescued,40.78,-73.97
2023-07-06,"Forced Criminality,Sexual Exploitation","Personal Sexual Servitude,Servitude",Financial Inducement,Unknown,Forced,Male,40,Female,,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2023-04-22,Child Sexual Exploitation,"Illicit Activities,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Bus,"Alcohol/Drugs,Use of Psychoactive Substances",Female,47,,,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2023-08-03,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude,Sexual Servitude","Relationship Marriage,Sold by Family",Unknown,Minor,Unknown,61,,minors,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-11-28,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Restaurant/Takeaway,Servitude",Violence Threats Abuse,Car,"Minor,Sexual Abuse",Female,,Female,17,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.78,-73.97
2021-08-10,"Child Sexual Exploitation,Forced Criminality,Sexual Exploitation","Child Marriage,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Car,"Forced,Minor,Psychological Abuse/Threat or Force,Sexual Abuse",Male,"38-year-old,40 years old,59",Female,"17-year-old,minor,underage",Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-02-02,"Child Sexual Exploitation,Sexual Exploitation","Illicit Activities,Personal Sexual Servitude,Pornography,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Male,"35,82",,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-05-24,Child Trafficking,"Accommodation/Hotel/Motel,Arts and Entertainment,Child Marriage,Personal Sexual Servitude,Professional/Scientific/Tech Services,Restaurant/Takeaway,Servitude,Sexual Servitude","Online Grooming,Promise of Employment,Social Media,Religious/Ritualistic Coercion","Car,Truck",Minor,Male,24,Female,"decade-old,AGE TO 70",Internet/URL,tah,US,United States,Arrest,40.78,-73.97
2024-08-12,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude",Violence Threats Abuse,Car,Sexual Abuse,Unknown,41,Female,33-year-old,Internet/URL,tah,US,United States,Unknown,40.56,-74.14
2024-03-15,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse","Female,Male",,Male,"82,teenagers",Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-01-01,,"Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Child Marriage,Manufacturing/Factories,Personal Sexual Servitude,Pre-School/Child Day Care Service,Restaurant/Takeaway,Servitude","Financial Inducement,Violence Threats Abuse,Religious/Ritualistic Coercion","Car,Truck","Minor,Sexual Abuse","Male,Female","77,90,82,94,65,87,78,85,88,76,102,83,80,73,20,68,74,79,70,81,29,30,89,92,70 s,75,106,69,31,62,57,22,84,91,52,50,71,25,67,93,86,51,60,55,97,96,53,27,32,59,72,49,28,34,66,63,61,40","Female,Male","16,17,13,12,26,14",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.81,-73.95
2022-11-23,Child Trafficking,"Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,Minor,Unknown,25,Male,16,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2022-11-06,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude","Social Media,Violence Threats Abuse",Unknown,Minor,Unknown,44,,,Internet/URL,tah,US,United States,Reference,40.56,-74.14
2023-06-08,"Child Labour,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude","Financial Inducement,Violence Threats Abuse","Car,Truck",Minor,Male,,Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2022-12-05,Child Sexual Exploitation,"Accommodation/Hotel/Motel,Amusement and Recreation,Arts and Entertainment,Child Marriage,Domestic Work/Servitude,Personal Sexual Servitude,Pre-School/Child Day Care Service,Restaurant/Takeaway,Servitude","Financial Inducement,Relationship Marriage",Car,"Minor,Sexual Abuse","Female,Male","77,90,82,94,65,87,78,85,88,76,102,83,80,73,20,68,74,79,70,81,29,30,89,92,70 s,75,106,69,31,62,57,22,84,91,25,52,50,71,67,93,86,51,60,55,96,53,27,32,59,72,49,28,34,97,66,63","Female,Male","16,17,13,12,26,14",Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.81,-73.95
2024-11-21,"Child Trafficking,Child Sexual Exploitation","Personal Sexual Servitude,Pre-School/Child Day Care Service,Prostitution/Brothel/Escort Agency,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse","Aeroplane,Car","Forced,Minor",Male,,Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2024-09-25,"Forced Criminality,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Professional/Scientific/Tech Services,Servitude",Drug Dependency,Unknown,Forced,Unknown,,Female,,Internet/URL,tah,US,United States,Trafficker_Origin_Nationality,40.65,-73.95
2023-08-30,"Child Sexual Exploitation,Child Marriage","Child Marriage,Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude",Relationship Marriage,Car,"Forced,Minor",Male,"38-year-old,15-year-old","Male,Female","17 years old,minors,teens,15-year-old",Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2024-01-11,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Male,,Female,5-year-old,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2024-09-02,Sexual Exploitation,"Illicit Activities,Personal Sexual Servitude,Servitude,Sexual Servitude","Financial Inducement,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Unknown,"34,31",,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-03-21,"Child Sexual Exploitation,Sexual Exploitation","Arts and Entertainment,Personal Sexual Servitude,Servitude",,Unknown,Minor,Male,31 years old,Female,"29-year-old,13-year-old",Internet/URL,tah,US,United States,Target,40.71,-74.01
2023-05-22,,"Arts and Entertainment,Personal Sexual Servitude,Pre-School/Child Day Care Service,Prostitution/Brothel/Escort Agency,Servitude,Sexual Servitude","Financial Inducement,Relationship Marriage,Violence Threats Abuse",Unknown,Minor,Male,aged 66,Female,"minors,as young as 14,minor",Internet/URL,tah,US,United States,Target,40.71,-74.01
2024-11-21,"Child Sexual Exploitation,Sexual Exploitation","Domestic Work/Servitude,Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Minor,Sexual Abuse",Male,54,,aged 5 to 25,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2023-05-12,,"Personal Sexual Servitude,Pre-School/Child Day Care Service,Servitude,Sexual Servitude","Financial Inducement,Financial Obligation, Blackmail,Violence Threats Abuse","Car,Truck",Forced,"Male,Female",,Female,3 year old,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2024-01-11,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude","Social Media,Violence Threats Abuse",Unknown,"Minor,Sexual Abuse",Unknown,,,,Internet/URL,tah,US,United States,Unknown,40.71,-74.01
2022-01-01,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Unknown,"Lie,Minor,Sexual Abuse",Unknown,,Female,underage,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
2025-02-04,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Prostitution/Brothel/Escort Agency,Servitude",,Car,Minor,Unknown,,,"minors,17-year-old,minor",Internet/URL,tah,US,United States,Target,40.71,-74.01
2023-01-31,"Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Pornography,Servitude",Violence Threats Abuse,Car,"Minor,Sexual Abuse",Female,55-year-old,,minors,Internet/URL,tah,US,United States,Unknown,40.65,-73.95
2022-11-11,Child Sexual Exploitation,"Personal Sexual Servitude,Servitude",Violence Threats Abuse,Aeroplane,Sexual Abuse,Female,,Female,,Internet/URL,tah,US,United States,Unknown,40.78,-73.97
2023-09-13,"Child Trafficking,Child Sexual Exploitation,Sexual Exploitation","Personal Sexual Servitude,Servitude",Violence Threats Abuse,Car,"Minor,Sexual Abuse",Unknown,,,,Internet/URL,tah,US,United States,Arrest,40.71,-74.01
